as_of_date,symbol,recomputed_rank,recomputed_ticket_score,recomputed_market_score,persisted_catalyst_score,pool_status,pool_size,universe_source,catalyst_policy,t1,t3,t5,t10,t1_source
2026-07-15,GEHC,27,0.3133422393,0.4177896523,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03955696203,-0.00585443038,-0.02832278481,0.1376582278,kline_close_unadjusted
2026-07-15,JNJ,28,0.3085397988,0.4113863983,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01194235285,0.007286859364,0.03485547729,0.07493320379,kline_close_unadjusted
2026-07-15,MMM,29,0.3082928235,0.411057098,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.007724412882,-0.008845698623,0.06372640628,0.1085155423,kline_close_unadjusted
2026-07-15,HOOD,30,0.305624141,0.4074988547,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.08239570711,-0.1407304829,-0.09572442444,-0.2224337892,kline_close_unadjusted
2026-07-15,ASML,31,0.3044405558,0.4059207411,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01674682003,-0.04200477064,-0.00738733081,-0.1457524776,kline_close_unadjusted
2026-07-15,MDT,32,0.3005229509,0.4006972679,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0383994035,0.03504411582,0.01764632782,0.08785882938,kline_close_unadjusted
2026-07-16,PYPL,1,0.5853865364,0.7805153819,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002996650802,-0.01551207474,-0.01286797109,0.01621716905,kline_close_unadjusted
2026-07-16,META,2,0.5636835425,0.7515780567,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0278839498,-0.03119451049,-0.08794053029,-0.1888674873,kline_close_unadjusted
2026-07-16,CRWD,3,0.5342748476,0.7123664635,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003337259521,-0.06188653318,-0.09982332155,-0.09098939929,kline_close_unadjusted
2026-07-16,BIIB,4,0.4962854023,0.6617138697,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01402450699,-0.02757036186,-0.0397281256,-0.004738655945,kline_close_unadjusted
2026-07-16,GS,5,0.448545722,0.5980609626,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0276048418,-0.009037208113,-0.01893268581,-0.06444781188,kline_close_unadjusted
2026-07-16,GEHC,6,0.4079277989,0.5439037319,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0400304414,-0.05570776256,-0.05700152207,0.06453576865,kline_close_unadjusted
2026-07-16,IR,7,0.396369815,0.5284930867,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0299598962,-0.04576551073,-0.005543760321,-0.005425807974,kline_close_unadjusted
2026-07-16,JNJ,8,0.3863351445,0.5151135259,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01228147378,0.002560307237,0.03720446454,0.02340280834,kline_close_unadjusted
2026-07-16,ASML,9,0.3692330912,0.4923107882,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02089227787,0.009322807824,0.009133382263,-0.07475620073,kline_close_unadjusted
2026-07-16,SHOP,10,0.3633362742,0.4844483656,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01199424276,-0.01623220854,,,kline_close_unadjusted
2026-07-16,ALL,11,0.3594888753,0.4793185004,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03324237162,0.04085007856,0.05234433143,0.09724634086,kline_close_unadjusted
2026-07-16,MELI,12,0.3581731141,0.4775641521,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02342496581,-0.01871951416,-0.0316137438,0.01524157164,kline_close_unadjusted
2026-07-16,CRM,13,0.3521386184,0.4695181578,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01106092194,-0.01517257355,-0.09120917304,0.0465022006,kline_close_unadjusted
2026-07-16,ABNB,14,0.3439579963,0.4586106618,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01231393775,-0.0250338295,-0.06921515562,0.02895805142,kline_close_unadjusted
2026-07-16,PODD,15,0.3418928027,0.4558570702,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002250197652,-0.004317946847,-0.03679377243,0.007602019096,kline_close_unadjusted
2026-07-16,CMG,16,0.3382916897,0.4510555862,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.00701754386,-0.02573099415,-0.06403508772,0.1263157895,kline_close_unadjusted
2026-07-16,ABBV,17,0.3380425764,0.4507234352,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0003930972129,0.006721962341,0.009945359487,0.01187153583,kline_close_unadjusted
2026-07-16,HCA,18,0.3347603143,0.4463470857,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03774563177,-0.03279411002,-0.02395395862,0.02605381863,kline_close_unadjusted
2026-07-16,EXPE,19,0.3330632794,0.4440843725,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.008045764901,-0.02218121425,-0.04923417605,0.08112197822,kline_close_unadjusted
2026-07-16,ISRG,20,0.3328140613,0.4437520817,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.1414510476,-0.1299182263,-0.1747570402,-0.1226853578,kline_close_unadjusted
2026-07-16,KO,21,0.3281283734,0.4375044979,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03956665097,-0.03473857748,-0.04415920867,0.04203956665,kline_close_unadjusted
2026-07-16,DLTR,22,0.3252579348,0.4336772464,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01954067731,-0.02109770339,-0.08407940833,0.0009342156481,kline_close_unadjusted
2026-07-16,MCK,23,0.3251174943,0.4334899924,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,9.508980043e-05,-0.01482212264,-0.01999263054,0.02876466463,kline_close_unadjusted
2026-07-16,PANW,24,0.3236057962,0.431474395,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01324896184,-0.03344727252,-0.08011525749,-0.07997401057,kline_close_unadjusted
2026-07-16,MA,25,0.323467386,0.431289848,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01439605468,-0.02400551184,-0.03852848388,0.04679624325,kline_close_unadjusted
2026-07-16,FTNT,26,0.3209171525,0.4278895367,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.005162333624,-0.01666873989,-0.05746983456,-0.04061450429,kline_close_unadjusted
2026-07-16,MDT,27,0.3160577584,0.4214103445,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.004308281474,-0.01448061273,-0.01854954524,0.02573001436,kline_close_unadjusted
2026-07-16,MMM,28,0.3030973326,0.4041297769,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01193051864,0.05557272671,0.04834023614,0.088397107,kline_close_unadjusted
2026-07-16,REGN,29,0.3014244967,0.4018993289,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003313989454,-0.005523315757,,,kline_close_unadjusted
2026-07-17,CRWD,1,0.5837482088,0.7783309451,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02260193027,-0.07218830018,-0.09749852275,-0.06017333071,kline_close_unadjusted
2026-07-17,PYPL,2,0.5636030905,0.7514707873,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.00459688826,-0.01856435644,-0.00724893918,0.01149222065,kline_close_unadjusted
2026-07-17,IR,3,0.4077288172,0.5436384229,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02504863813,0.015807393,0.02626459144,0.0138618677,kline_close_unadjusted
2026-07-17,BIIB,4,0.391251796,0.5216690613,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02932181174,-0.04005048789,-0.01844749745,-0.01475799796,kline_close_unadjusted
2026-07-17,PDD,5,0.3846850745,0.5129134326,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02270026147,-0.006536724507,-0.0175897314,0.05253149513,kline_close_unadjusted
2026-07-17,GEHC,6,0.383279695,0.5110395933,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003805295703,-0.02631996195,-0.03947994292,0.07848422388,kline_close_unadjusted
2026-07-17,ABNB,7,0.3804439833,0.5072586444,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.007124263598,-0.04062200301,-0.03342923688,0.03795040416,kline_close_unadjusted
2026-07-17,JNJ,8,0.3736525247,0.4982033663,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01667720518,0.01023553588,0.04094214353,0.01308093582,kline_close_unadjusted
2026-07-17,MELI,9,0.364162852,0.4855504694,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01020447541,-0.008104040443,-0.006874707124,0.03530494898,kline_close_unadjusted
2026-07-17,GRMN,10,0.3596982866,0.4795977154,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01911364001,-0.03626382433,-0.02616605225,0.1771918577,kline_close_unadjusted
2026-07-17,SHOP,11,0.3590325877,0.478710117,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.007445775332,-0.04159922305,,,kline_close_unadjusted
2026-07-17,ALL,12,0.3524057114,0.4698742819,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01532613045,0.007723089236,0.04029611845,0.05674269708,kline_close_unadjusted
2026-07-17,GS,13,0.3494994343,0.4659992458,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.009566099022,0.0309607405,-0.003745705113,-0.04397213721,kline_close_unadjusted
2026-07-17,PODD,14,0.342534901,0.4567132013,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02017554553,-0.03126904791,-0.004876264781,0.00786297696,kline_close_unadjusted
2026-07-17,MA,15,0.3415508917,0.4554011889,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.00706401766,-0.02137601177,-0.007247976453,0.054267844,kline_close_unadjusted
2026-07-17,META,16,0.3399083133,0.4532110844,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0002476741846,-0.02916363524,-0.07866751289,-0.1382331543,kline_close_unadjusted
2026-07-17,NFLX,17,0.3368619613,0.4491492817,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01957940537,-0.006091370558,0.01653372009,0.04002900653,kline_close_unadjusted
2026-07-17,CRM,18,0.3357795459,0.4477060612,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01768460502,-0.04549979505,-0.04163494759,0.07758974059,kline_close_unadjusted
2026-07-17,KO,19,0.3331396748,0.4441862331,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.006866110839,0.007846983816,0.008460029426,0.07393330064,kline_close_unadjusted
2026-07-17,ASML,20,0.3327370679,0.4436494239,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.004898202085,0.03106009453,0.004395735818,-0.06785383216,kline_close_unadjusted
2026-07-17,FTNT,21,0.3235434824,0.4313913099,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.007734669884,-0.04059154755,-0.05717467978,0.002103830209,kline_close_unadjusted
2026-07-17,PANW,22,0.3161843573,0.421579143,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02793576447,-0.06523921044,-0.09727333556,-0.07485781198,kline_close_unadjusted
2026-07-17,AMZN,23,0.3151533406,0.4202044541,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01116369373,-0.009626663431,-0.0611576265,0.09849128342,kline_close_unadjusted
2026-07-17,ADBE,24,0.3146878199,0.4195837599,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01057984283,-0.07962280121,-0.05117103264,0.055470411,kline_close_unadjusted
2026-07-17,ABBV,25,0.310327704,0.413770272,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.004361664505,-0.004676018704,0.01913631184,-0.01394946756,kline_close_unadjusted
2026-07-17,HCA,26,0.309878529,0.413171372,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002047524112,0.001858936365,0.02966215852,0.08462201627,kline_close_unadjusted
2026-07-17,MCK,27,0.3043416741,0.4057888988,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01180189924,-0.03250573456,-0.0005823696502,0.01758994046,kline_close_unadjusted
2026-07-17,APP,28,0.3040886069,0.4054514759,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0001413294389,-0.02840721722,-0.07669477552,-0.06746125218,kline_close_unadjusted
2026-07-17,EXPE,29,0.3037538697,0.4050051596,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01372921085,-0.02861182424,-0.03285336905,0.09662536741,kline_close_unadjusted
2026-07-17,NBIS,30,0.3035245169,0.4046993558,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02762928366,0.2276180294,0.05660908221,0.07146474593,kline_close_unadjusted
2026-07-20,PYPL,1,0.5719882702,0.7626510269,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01707145371,-0.01443153819,-0.01319957761,,kline_close_unadjusted
2026-07-20,CRWD,2,0.5547911848,0.7397215797,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03697919291,-0.07592322031,-0.09259912338,,kline_close_unadjusted
2026-07-20,PODD,3,0.4180480505,0.5573974006,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02180797037,-0.05371332975,-0.01416024377,,kline_close_unadjusted
2026-07-20,KO,4,0.4117128227,0.5489504302,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.001826595226,-0.01156843643,0.02374573794,,kline_close_unadjusted
2026-07-20,PDD,5,0.3992765405,0.5323687207,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0141778036,-0.03195816386,-0.01394538059,,kline_close_unadjusted
2026-07-20,MDT,6,0.3988082983,0.5317443978,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01128586865,-0.01536799136,0.01116580622,,kline_close_unadjusted
2026-07-20,META,7,0.3987476229,0.5316634973,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003158628164,-0.06154679879,-0.08048308431,,kline_close_unadjusted
2026-07-20,JNJ,8,0.391052682,0.521403576,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.00719395547,0.04199823165,0.06884494816,,kline_close_unadjusted
2026-07-20,GEHC,9,0.3889495461,0.5185993948,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01257361133,-0.01392646825,-0.02721629795,,kline_close_unadjusted
2026-07-20,LH,10,0.3872014754,0.5162686339,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.007389512576,0.03389228364,0.06995168396,,kline_close_unadjusted
2026-07-20,CRM,11,0.3749726813,0.4999635751,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02146268485,-0.09701363715,-0.001093273491,,kline_close_unadjusted
2026-07-20,BIIB,12,0.3718976048,0.495863473,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0160540135,0.003350837709,0.0009502375594,,kline_close_unadjusted
2026-07-20,IR,13,0.3678211493,0.4904281991,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.00897979546,0.05150910451,0.05587428286,,kline_close_unadjusted
2026-07-20,ABNB,14,0.3645798977,0.4861065302,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.005795501587,-0.05084862702,0.01324686077,,kline_close_unadjusted
2026-07-20,GRMN,15,0.3602903176,0.4803870901,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03325299236,-0.01915927938,-0.009477511336,,kline_close_unadjusted
2026-07-20,MA,16,0.3535552955,0.4714070607,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01669589361,-0.03132763408,0.007799941546,,kline_close_unadjusted
2026-07-20,NFLX,17,0.3530262518,0.470701669,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01582840237,0.01908284024,0.04142011834,,kline_close_unadjusted
2026-07-20,ALL,18,0.3476048998,0.4634731997,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.007842982698,0.003113545895,0.02971662791,,kline_close_unadjusted
2026-07-20,GS,19,0.3473505375,0.46313405,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02893766054,0.01866297641,-0.006445314351,,kline_close_unadjusted
2026-07-20,SHOP,20,0.345044948,0.4600599307,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01164845758,,,,kline_close_unadjusted
2026-07-20,HCA,21,0.32787492,0.4371665601,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.007208034123,0.01641380055,0.05183305437,,kline_close_unadjusted
2026-07-20,MCK,22,0.3272231082,0.4362974777,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003151083636,-0.008382844635,0.02237028841,,kline_close_unadjusted
2026-07-20,FTNT,23,0.3264970155,0.4353293539,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0140932901,-0.05500124719,-0.04976303318,,kline_close_unadjusted
2026-07-20,ASML,24,0.3256765089,0.4342353451,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.03593403181,0.03573961197,-0.04921628273,,kline_close_unadjusted
2026-07-20,ISRG,25,0.3224384908,0.4299179877,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.008805957471,-0.0598861738,0.01036328114,,kline_close_unadjusted
2026-07-20,ADBE,26,0.3167062636,0.4222750181,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03229192583,-0.09615155223,0.01282304706,,kline_close_unadjusted
2026-07-20,AMZN,27,0.3127695609,0.4170260812,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.009760390416,-0.0653226129,-0.07440297612,,kline_close_unadjusted
2026-07-20,ABBV,28,0.3118298816,0.4157731755,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01073486463,0.01397111058,0.01393164417,,kline_close_unadjusted
2026-07-20,NBIS,29,0.3110673538,0.4147564718,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.1878217063,0.2099989048,0.02880297886,,kline_close_unadjusted
2026-07-21,PYPL,1,0.5631670506,0.7508894009,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.006087735004,0.005371530886,0.0442256043,,kline_close_unadjusted
2026-07-21,ALL,2,0.4349170516,0.5798894022,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0003575117184,0.03269246048,0.08214824819,,kline_close_unadjusted
2026-07-21,JNJ,3,0.4343819815,0.5791759754,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.02003112406,0.05103547344,0.06432305175,,kline_close_unadjusted
2026-07-21,KO,4,0.4169718781,0.5559625042,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.002805904599,0.00341588386,0.07685738685,,kline_close_unadjusted
2026-07-21,MMM,5,0.3980929366,0.5307905821,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0,0.01089248067,0.06863434059,,kline_close_unadjusted
2026-07-21,ADBE,6,0.3875003075,0.5166670766,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03874030612,-0.009024730403,0.09693881145,,kline_close_unadjusted
2026-07-21,LH,7,0.3836194225,0.5114925634,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.007372942019,0.06216893343,0.1246599857,,kline_close_unadjusted
2026-07-21,IR,8,0.3832518878,0.511002517,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0326328801,0.04326328801,0.06922126082,,kline_close_unadjusted
2026-07-21,CRM,9,0.3748211937,0.4997615916,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0415147595,-0.03763377631,0.06727037516,,kline_close_unadjusted
2026-07-21,SHOP,10,0.3746897527,0.499586337,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.03747053564,,,,kline_close_unadjusted
2026-07-21,NFLX,11,0.3706780403,0.494237387,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.002038735984,0.02067860783,0.05417212757,,kline_close_unadjusted
2026-07-21,CRWD,12,0.3701167433,0.4934889911,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0142819775,-0.04117185456,-0.04891446508,,kline_close_unadjusted
2026-07-21,GEHC,13,0.3599527927,0.479937057,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01015473888,-0.02353320438,0.0333655706,,kline_close_unadjusted
2026-07-21,META,14,0.3550791175,0.4734388233,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02584613473,-0.07551917491,-0.07828396577,,kline_close_unadjusted
2026-07-21,EXPE,15,0.3483273483,0.4644364644,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01456933645,-0.01887219748,0.1164414584,,kline_close_unadjusted
2026-07-21,GRMN,16,0.3422203776,0.4562938368,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01631100782,0.02695964505,0.07183604479,,kline_close_unadjusted
2026-07-21,MA,17,0.340656191,0.4542082547,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01174066506,0.002526472227,0.04542076909,,kline_close_unadjusted
2026-07-21,NBIS,18,0.3351712229,0.4468949638,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.00571639314,-0.1343813387,-0.2177300387,,kline_close_unadjusted
2026-07-21,MELI,19,0.3305358546,0.4407144728,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01286039558,-0.01163695718,0.02187474282,,kline_close_unadjusted
2026-07-21,PODD,20,0.325970271,0.434627028,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02925726851,-0.002809675055,0.02290495969,,kline_close_unadjusted
2026-07-21,ASML,21,0.3257408099,0.4343210798,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.0001942814639,-0.02567185306,-0.1213204478,,kline_close_unadjusted
2026-07-21,STX,22,0.3254334826,0.4339113101,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01824338719,,,,kline_close_unadjusted
2026-07-21,GS,23,0.3251530666,0.4335374222,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,0.01164366671,-0.0224124855,-0.04810429197,,kline_close_unadjusted
2026-07-21,MDT,24,0.32174543,0.4289939067,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.005585913783,0.01044323012,0.05500910747,,kline_close_unadjusted
2026-07-21,ISRG,25,0.3211987189,0.4282649585,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.02676683997,-0.0358795635,0.03353710792,,kline_close_unadjusted
2026-07-21,MCK,26,0.3177030219,0.4236040291,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01785628107,0.01455045606,0.07318662227,,kline_close_unadjusted
2026-07-21,AMZN,27,0.317168119,0.4228908253,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0109068875,-0.06237123813,-0.06742072309,,kline_close_unadjusted
2026-07-21,PDD,28,0.3135539278,0.4180719037,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01461747023,-0.02558057291,0.01037368855,,kline_close_unadjusted
2026-07-21,HOOD,29,0.3127772007,0.4170362676,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.01767581798,-0.1076532531,-0.1278676194,,kline_close_unadjusted
2026-07-21,ABNB,30,0.3111531077,0.4148708102,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.0281054823,-0.02081887578,0.06252602359,,kline_close_unadjusted
2026-07-21,HCA,31,0.3024355616,0.4032474155,0,FULL_ASOF_PANEL,63,daily_klines_as_of_membership,unavailable_as_of_equals_zero,-0.003269988475,0.02439089764,0.1208823608,,kline_close_unadjusted
